type,id,source,instantTicketingRequired,nonHomogeneous,oneWay,lastTicketingDate,numberOfBookableSeats,itineraries,price,pricingOptions,validatingAirlineCodes,travelerPricings
flight-offer,56,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT23H22M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T18:45:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T19:58:00'}, 'carrierCode': 'B6', 'number': '2017', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT1H13M', 'id': '79', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-02T14:59:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-02T17:07:00'}, 'carrierCode': 'B6', 'number': '617', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '80', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '247.08', 'base': '204.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '247.08', 'additionalServices': [{'amount': '57.08', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '247.08', 'base': '204.00'}, 'fareDetailsBySegment': [{'segmentId': '79', 'cabin': 'ECONOMY', 'fareBasis': 'WL3AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '80', 'cabin': 'ECONOMY', 'fareBasis': 'ZI2AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,57,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT5H29M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T12:38:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '8', 'at': '2022-07-01T13:55:00'}, 'carrierCode': 'B6', 'number': '4184', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'AA'}, 'duration': 'PT1H17M', 'id': '103', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T14:59:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T17:07:00'}, 'carrierCode': 'B6', 'number': '617', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '104', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '250.35', 'base': '212.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '250.35', 'additionalServices': [{'amount': '28.54', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '250.35', 'base': '212.00'}, 'fareDetailsBySegment': [{'segmentId': '103', 'cabin': 'ECONOMY', 'fareBasis': 'B7AHZNN1', 'class': 'B', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '104', 'cabin': 'ECONOMY', 'fareBasis': 'B7AHZNN1', 'class': 'B', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,58,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT8H55M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T12:00:00'}, 'arrival': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T13:23:00'}, 'carrierCode': 'DL', 'number': '5804', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H23M', 'id': '163', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T17:55:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T19:55:00'}, 'carrierCode': 'DL', 'number': '687', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT3H', 'id': '164', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '258.91', 'base': '215.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '258.91'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '258.91', 'base': '215.00'}, 'fareDetailsBySegment': [{'segmentId': '163', 'cabin': 'ECONOMY', 'fareBasis': 'VAVNA0BC', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '164', 'cabin': 'ECONOMY', 'fareBasis': 'TAVQA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,59,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT9H25M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T09:00:00'}, 'arrival': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T10:26:00'}, 'carrierCode': 'DL', 'number': '5661', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H26M', 'id': '89', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'LGA', 'terminal': '0', 'at': '2022-07-01T15:25:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T17:25:00'}, 'carrierCode': 'DL', 'number': '802', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT3H', 'id': '90', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '258.91', 'base': '215.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '258.91'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '258.91', 'base': '215.00'}, 'fareDetailsBySegment': [{'segmentId': '89', 'cabin': 'ECONOMY', 'fareBasis': 'VAVNA0BC', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '90', 'cabin': 'ECONOMY', 'fareBasis': 'TAVQA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,60,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT5H2M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T18:27:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T20:19:00'}, 'carrierCode': 'UA', 'number': '564', 'aircraft': {'code': '739'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H52M', 'id': '13', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '2', 'at': '2022-07-01T21:05:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T22:29:00'}, 'carrierCode': 'UA', 'number': '5365', 'aircraft': {'code': 'E7W'}, 'duration': 'PT1H24M', 'id': '14', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '294.43', 'base': '253.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '294.43'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '294.43', 'base': '253.00'}, 'fareDetailsBySegment': [{'segmentId': '13', 'cabin': 'ECONOMY', 'fareBasis': 'VAA0OHEN', 'class': 'V', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '14', 'cabin': 'ECONOMY', 'fareBasis': 'VAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'V', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,61,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT6H44M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T16:45:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '1', 'at': '2022-07-01T18:32:00'}, 'carrierCode': 'UA', 'number': '561', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT2H47M', 'id': '137', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'ORD', 'terminal': '2', 'at': '2022-07-01T21:05:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T22:29:00'}, 'carrierCode': 'UA', 'number': '5365', 'aircraft': {'code': 'E7W'}, 'duration': 'PT1H24M', 'id': '138', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '294.43', 'base': '253.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '294.43'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '294.43', 'base': '253.00'}, 'fareDetailsBySegment': [{'segmentId': '137', 'cabin': 'ECONOMY', 'fareBasis': 'VAA0OHEN', 'class': 'V', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '138', 'cabin': 'ECONOMY', 'fareBasis': 'VAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'V', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,62,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT7H', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T11:00:00'}, 'arrival': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T12:21:00'}, 'carrierCode': 'UA', 'number': '2394', 'aircraft': {'code': '73G'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H21M', 'id': '1', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T14:58:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T17:00:00'}, 'carrierCode': 'UA', 'number': '3436', 'aircraft': {'code': 'E70'}, 'duration': 'PT3H2M', 'id': '2', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '307.33', 'base': '265.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '307.33'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '307.33', 'base': '265.00'}, 'fareDetailsBySegment': [{'segmentId': '1', 'cabin': 'ECONOMY', 'fareBasis': 'WAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'W', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '2', 'cabin': 'ECONOMY', 'fareBasis': 'SAA7PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,63,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT8H24M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T09:36:00'}, 'arrival': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T10:59:00'}, 'carrierCode': 'UA', 'number': '592', 'aircraft': {'code': '73G'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H23M', 'id': '81', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T14:58:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T17:00:00'}, 'carrierCode': 'UA', 'number': '3436', 'aircraft': {'code': 'E70'}, 'duration': 'PT3H2M', 'id': '82', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '307.33', 'base': '265.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '307.33'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '307.33', 'base': '265.00'}, 'fareDetailsBySegment': [{'segmentId': '81', 'cabin': 'ECONOMY', 'fareBasis': 'WAA0OHEN', 'brandedFare': 'ECONOMY', 'class': 'W', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '82', 'cabin': 'ECONOMY', 'fareBasis': 'SAA7PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,64,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT5H16M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T06:00:00'}, 'arrival': {'iataCode': 'IAD', 'at': '2022-07-01T07:34:00'}, 'carrierCode': 'UA', 'number': '1785', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H34M', 'id': '48', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'IAD', 'at': '2022-07-01T08:30:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T10:16:00'}, 'carrierCode': 'UA', 'number': '6119', 'aircraft': {'code': 'E7W'}, 'duration': 'PT2H46M', 'id': '49', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '308.40', 'base': '266.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '308.40'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '308.40', 'base': '266.00'}, 'fareDetailsBySegment': [{'segmentId': '48', 'cabin': 'ECONOMY', 'fareBasis': 'SAA0AFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '49', 'cabin': 'ECONOMY', 'fareBasis': 'WAA1JFEN', 'brandedFare': 'ECONOMY', 'class': 'W', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,65,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT3H12M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T08:00:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T10:12:00'}, 'carrierCode': 'B6', 'number': '1235', 'aircraft': {'code': '223'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H12M', 'id': '34', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '310.59', 'base': '276.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '310.59', 'additionalServices': [{'amount': '28.54', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '310.59', 'base': '276.00'}, 'fareDetailsBySegment': [{'segmentId': '34', 'cabin': 'ECONOMY', 'fareBasis': 'QH0KUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,66,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT5H53M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T18:45:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T19:58:00'}, 'carrierCode': 'B6', 'number': '2017', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT1H13M', 'id': '149', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T21:30:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T23:38:00'}, 'carrierCode': 'B6', 'number': '417', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '150', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '314.85', 'base': '272.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '314.85', 'additionalServices': [{'amount': '28.54', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '314.85', 'base': '272.00'}, 'fareDetailsBySegment': [{'segmentId': '149', 'cabin': 'ECONOMY', 'fareBasis': 'WL3AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '150', 'cabin': 'ECONOMY', 'fareBasis': 'VC7AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,67,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT9H11M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T09:05:00'}, 'arrival': {'iataCode': 'DTW', 'terminal': 'EM', 'at': '2022-07-01T11:15:00'}, 'carrierCode': 'DL', 'number': '722', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H10M', 'id': '32', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'DTW', 'terminal': 'EM', 'at': '2022-07-01T16:25:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T17:16:00'}, 'carrierCode': 'DL', 'number': '1509', 'aircraft': {'code': '739'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT1H51M', 'id': '33', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '321.26', 'base': '273.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '321.26'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '321.26', 'base': '273.00'}, 'fareDetailsBySegment': [{'segmentId': '32', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BC', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '33', 'cabin': 'ECONOMY', 'fareBasis': 'XAVQA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,68,GDS,False,False,False,2022-05-05,9,"[{'duration': 'PT7H53M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T09:31:00'}, 'arrival': {'iataCode': 'DEN', 'at': '2022-07-01T12:01:00'}, 'carrierCode': 'UA', 'number': '267', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT4H30M', 'id': '151', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'DEN', 'at': '2022-07-01T13:27:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T16:24:00'}, 'carrierCode': 'UA', 'number': '2015', 'aircraft': {'code': '738'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H57M', 'id': '152', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '327.75', 'base': '284.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '327.75'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '327.75', 'base': '284.00'}, 'fareDetailsBySegment': [{'segmentId': '151', 'cabin': 'ECONOMY', 'fareBasis': 'SAA4AFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '152', 'cabin': 'ECONOMY', 'fareBasis': 'SAA2AKEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,69,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT3H12M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T14:05:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T16:17:00'}, 'carrierCode': 'B6', 'number': '835', 'aircraft': {'code': '223'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H12M', 'id': '35', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '349.29', 'base': '312.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '349.29', 'additionalServices': [{'amount': '28.54', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '349.29', 'base': '312.00'}, 'fareDetailsBySegment': [{'segmentId': '35', 'cabin': 'ECONOMY', 'fareBasis': 'HH0KUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,70,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT8H58M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T15:40:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T16:56:00'}, 'carrierCode': 'B6', 'number': '2317', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT1H16M', 'id': '169', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T21:30:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T23:38:00'}, 'carrierCode': 'B6', 'number': '417', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '170', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '377.16', 'base': '325.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '377.16', 'additionalServices': [{'amount': '57.08', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '377.16', 'base': '325.00'}, 'fareDetailsBySegment': [{'segmentId': '169', 'cabin': 'ECONOMY', 'fareBasis': 'BI0AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '170', 'cabin': 'ECONOMY', 'fareBasis': 'VC7AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,71,GDS,False,False,False,2022-05-05,4,"[{'duration': 'PT5H35M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T14:16:00'}, 'arrival': {'iataCode': 'IAD', 'at': '2022-07-01T15:57:00'}, 'carrierCode': 'UA', 'number': '1470', 'aircraft': {'code': '739'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H41M', 'id': '117', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'IAD', 'at': '2022-07-01T17:05:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T18:51:00'}, 'carrierCode': 'UA', 'number': '3538', 'aircraft': {'code': 'E70'}, 'duration': 'PT2H46M', 'id': '118', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '406.23', 'base': '357.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '406.23'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '406.23', 'base': '357.00'}, 'fareDetailsBySegment': [{'segmentId': '117', 'cabin': 'ECONOMY', 'fareBasis': 'SAA0AFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '118', 'cabin': 'ECONOMY', 'fareBasis': 'QAA0OFEN', 'brandedFare': 'ECONOMY', 'class': 'Q', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
